channel_id,origin_keyword,origin_method
UCnkZP3vYkp7g5mv5eFt9wSw,shopping mall walk,channel_search
UCnmjMvMphPE-X7RJ44HblHA,shopping mall walk,channel_search
UCnn00LcOevDIq77W8IYskcA,driving tour 4k,channel_search
UCnnaBfMjwXX0X2MImQgmeKA,walking tour 4k,channel_search
UCnoTEhEafAsw4GrYQwP-b2g,shopping mall walk,channel_search
UCnrhC8qnOGVR56IbH9GsFrA,driving tour 4k,channel_search
UCnvLGayHxWh5YZjpJjZ6WRg,walking tour 4k,video_search
UCnvP1Bq0NGeRMrhHhGgVmWg,shopping mall walk,channel_search
UCnwNQHBYje8V0eZXlWk4YZQ,shopping mall walk,channel_search
UCnxLB0XPPjHJdQTEm8XGNJg,shopping mall walk,channel_search
UCnxMTFjdXUzSJI2uAFLmqtQ,bike tour 4k,channel_search
UCnz4r92S9bHMSErLkK6rGWA,shopping mall walk,channel_search
UCoJ4S1uHtDh9vVxj0tutV-g,city walk 4k,channel_search
UCoMtxoVrgX0jqi5iBWY8dyA,shopping mall walk,channel_search
UCoMw1AWyiQpmR9g4Wz1yg8Q,driving tour 4k,channel_search
UCoTYFJFJHdw437cChLSFSvA,shopping mall walk,channel_search
UCoTqmUovLVRCiAkxVGJFTCg,walking tour 4k,channel_search
UCoU6dUN9DZfNlMeEK5i8wOA,bike tour 4k,channel_search
UCoXm66ArnAYGC0SCItOb2Tg,walking tour 4k,channel_search
UCo_l3cv8YK9QwxhcBCPAopA,shopping mall walk,channel_search
UCod7TPQ5oyd8NpCECg1qHIA,bike tour 4k,channel_search
UCogNr3R3aYGtETaKDg-5rtA,bike tour 4k,channel_search
UCojbgHI9dPXvCtia_XeoGzQ,walking tour 4k,channel_search
UComWKgq-c4Ud3JU6IWW3a3A,shopping mall walk,channel_search
UConLiHbrAG_wcJqK7ZYZVMA,shopping mall walk,channel_search
UCos4PeAGQzZAHAppLpfKqBg,shopping mall walk,channel_search
UCoyWV29tYZNn8AxirSXRGyQ,shopping mall walk,channel_search
UCozcHaDuLGtsWxeS-jNeJYg,walking tour 4k,channel_search
UCp4zQlEyN0gqe6AFpKWgHtQ,bike tour 4k,channel_search
UCp8R4p2QAUxeIxSnwyUL9uw,driving tour 4k,channel_search
UCpDkSEqRozM-R5nRkQj4OSQ,shopping mall walk,channel_search
UCpFAum9P9gKXwZ9uiqjyIMA,driving tour 4k,channel_search
UCpKKop36DzvxV0F8zFyOBNQ,shopping mall walk,channel_search
UCpOKSIUBzR30OWNy-AfwvQA,walking tour 4k,channel_search
UCpOQcpgX02I6yY40Xp2aedQ,bike tour 4k,channel_search
UCpQiZHg9WRHD09czNgFk0iw,shopping mall walk,video_search
UCpTOIvcQXH2VI1p5v-aGrdg,shopping mall walk,channel_search
UCpW2fntE2VOGjsKKw8Rw4Pg,walking tour 4k,channel_search
UCpWBDOu5CJAtdcAIadkYkXw,shopping mall walk,video_search
UCp_U8xBLH8lsjo4GBsGd19g,walking tour 4k,channel_search
UCpdrcuneJp0G2MiTyyeM78A,bike tour 4k,channel_search
UCpeNbzZm2hl16B1ffiIABdg,shopping mall walk,channel_search
UCpebStHUBS1qJgjcF1gfykw,bike tour 4k,channel_search
UCpfjiRrnA1BYXiLHgJtLJSw,bike tour 4k,channel_search
UCpfzCUu57kiTMO-scYh6PVQ,walking tour 4k,channel_search
UCphdsd2ZPdANgDgx44od1Rw,shopping mall walk,channel_search
UCplagnKwYO00sGapxWmb8PQ,walking tour 4k,channel_search
UCpm0rcX6L791ZYpgmFIJ8jg,shopping mall walk,channel_search
UCpp5fMfLI0N-kgVJ7t2b2XA,driving tour 4k,channel_search
UCpw8ZudbxklOi73pWeI6s9A,shopping mall walk,channel_search
UCpy9NBGKRKWOJ7xcSGrYNaQ,shopping mall walk,channel_search
UCpyA4I4JFuWvwh721kK5dkQ,driving tour 4k,channel_search
UCq4IfDUtdKJ71lPR2Ax9jsQ,shopping mall walk,video_search
UCq7fNbe5HG5xOdUfnuA7Ggw,driving tour 4k,channel_search
UCq82cRKsLquZym_s-6LEHLA,bike tour 4k,channel_search
UCq8QA_62PxbZgqgJWtFgK0Q,driving tour 4k,channel_search
UCqAVX40G1nVdeIuwQ7-PLmg,driving tour 4k,channel_search
UCqGf6BN80YjRjRXUb9l9idA,driving tour 4k,channel_search
UCqOHXPx6hUhJQldrGd1extg,walking tour 4k,channel_search
UCqZEzBbIRMtNYzEY8spbAhA,bike tour 4k,channel_search
UCqZcUrfZAxIEefPfqZ2R42Q,driving tour 4k,channel_search
UCqaDrjL53tHKUgFQIdVEX_A,shopping mall walk,channel_search
UCql-lKsJ6rdGye5vFz4tmfg,bike tour 4k,channel_search
UCqnSiXji3wc5mfNpaMLf7vA,walking tour 4k,channel_search
UCqttLyiAruC9L5th-VNz5iw,bike tour 4k,channel_search
UCqtvtIWuk0W6P0B1JlKeblg,driving tour 4k,channel_search
UCquxlwuRJAPcGy8QMxttVCw,walking tour 4k,channel_search
UCqw4DYVAV1UgnXmdle7KO6w,bike tour 4k,channel_search
UCrQ9poIxYhjo7FQq7U_4Jjw,bike tour 4k,channel_search
UCrRLUG55YhF1nDA2HpqLmSw,shopping mall walk,channel_search
UCrRt-xdstGjGPO6s4nt7Tsg,shopping mall walk,channel_search
UCrSSvXR25m5Ayp8U7y0qjsg,shopping mall walk,channel_search
UCretC44u-zZ9MHkjPsTwZwg,shopping mall walk,video_search
UCrgdHKHnUISOFp_i3iAV6Kw,shopping mall walk,channel_search
UCrl2OglX4gX3sKxYgAo8R3Q,bike tour 4k,channel_search
UCroifHYXVFCQv8sXuAxayMA,bike tour 4k,channel_search
UCrooeYfaV3dsATbUeG2Gw3Q,driving tour 4k,channel_search
UCrri7BFkTyO6YvYznmHDovQ,driving tour 4k,channel_search
UCrtjb5IugbgeM-hq4LabtaA,walking tour 4k,channel_search
UCrutJ7WcxMTI9JwqfT0YTUg,bike tour 4k,channel_search
UCrvJUOH_d_O6rC1niHZgZ2w,bike tour 4k,channel_search
UCrwB7a8hot5i0F3OE7Qn3lg,city walk 4k,channel_search
UCryJOPIdSuTru6gMFND2UoQ,driving tour 4k,channel_search
UCs-3SXQT5XqJfePsbsveBfA,driving tour 4k,channel_search
UCs450WInNVHCCBiqtLI0b-g,driving tour 4k,channel_search
UCs4AQQ1XQUdH4vy2KhJWbqw,driving tour 4k,channel_search
UCs4LBDXLX9C04tYAib883zw,shopping mall walk,channel_search
UCs5ypZDXpCBy-ehQ7hwuPpQ,bike tour 4k,channel_search
UCsDiAJEp7MCI8U5AogXd35w,shopping mall walk,channel_search
UCsEJm3OyxjhpvuEPLJoxunA,bike tour 4k,channel_search
UCsExLep0HDO05MTJVvcvx4g,shopping mall walk,channel_search
UCsRym4vFqxMz9CjH0GlF9dA,walking tour 4k,channel_search
UCsTNXi7kRLYHEaeZQSBWkXw,shopping mall walk,channel_search
UCsUkCACPCOuTm_nKvbAtJRQ,driving tour 4k,channel_search
UCsaHEEyZCmdiMcl1e_KPkXg,driving tour 4k,channel_search
UCsg5dpyOnRRlpXfhL-bR6fw,driving tour 4k,channel_search
UCsgP_01mZUsNS4F-WzQJ-LA,driving tour 4k,channel_search
UCsg_Ad7tw5JYWH1fK95xPvw,shopping mall walk,channel_search
UCsh4Ve-AjObYOV7f2GycLjg,bike tour 4k,channel_search
UCsl-lBHK3nuLwnMhWsW-Y4w,shopping mall walk,channel_search
UCsni1BLbh8VkfdUU3vDTuPA,driving tour 4k,channel_search
UCsoTtBb50aAgS4auss2vAow,shopping mall walk,channel_search
UCspT7Qt_DpZDyUBcrrk9t9A,shopping mall walk,channel_search
UCsu4PT0jkgBtBLecQicXmYw,bike tour 4k,channel_search
UCsuaoQ2UjlQ5ZSX2fftaMww,bike tour 4k,channel_search
UCswwGjVU7DGmuX2U13hy1pA,shopping mall walk,channel_search
UCsxlleLXDsA5ylpuGFL3-ww,driving tour 4k,channel_search
UCt0L5i5dQ8tA3vruykGTZkQ,walking tour 4k,channel_search
UCt0_bJMRyQ3ONLuWK_cwXdA,shopping mall walk,channel_search
UCt6ZA3f5EYktWEBUnwB_u9Q,shopping mall walk,channel_search
UCtABe4CZX9R1PqzsfV9bXLg,shopping mall walk,channel_search
UCtAJ6gP0Ada0yA2bzrk2Pvg,shopping mall walk,channel_search
UCtCeG4Nwxa7hXmrlqHw_Y3Q,driving tour 4k,channel_search
UCtDpVgWSvGIde9Fl3LXYybQ,driving tour 4k,channel_search
UCtFiFZD2NdW_U40U5Wz_ksw,driving tour 4k,channel_search
UCtHO6tDxCZXdPygxbZxkuZQ,shopping mall walk,channel_search
UCtI7M0V-YIuhjITfc-iu4fg,shopping mall walk,channel_search
UCtKkYdBTx67A7eY2w_sKXGg,shopping mall walk,channel_search
UCtOwHbyHt2ZBkpnKo3eWJcQ,shopping mall walk,channel_search
UCtQvjL9YPGn5rb9zwGYlbdw,walking tour 4k,channel_search
UCtTb4W6F8Iqa7nb08h4j2Ag,walking tour 4k,channel_search
UCtczzSQeukwJQY8LAZnXj0g,driving tour 4k,channel_search
UCtd-ieXzLkM9AbJdMjSz0Wg,shopping mall walk,channel_search
UCtf9cFBJkHVAf2qMqF01xYg,bike tour 4k,channel_search
UCtfLKrcBP9K9Z339SGendGg,walking tour 4k,channel_search
UCtfgxLXp_KHywtBGiiriBzA,shopping mall walk,channel_search
UCtgdolKQH1lypB4gZvfoLHw,shopping mall walk,channel_search
UCtgyALpQI6XFDaafhg56GvQ,shopping mall walk,channel_search
UCtkHvbgbJrm1ef7pYGsJ_ow,driving tour 4k,channel_search
UCtko4uMYFsy9GfUmxdxBRdA,walking tour 4k,channel_search
UCtm9TEwIR-pVXcbPjtnSYzg,bike tour 4k,channel_search
UCttJqjHbyeFNdAwuveXMB0A,bike tour 4k,channel_search
UCtxdfwb9wfkoGocVUAJ-Bmg,driving tour 4k,channel_search
UCu0mP8Tu02RoO8QndTdXNfA,shopping mall walk,channel_search
UCu4mPu14SQsWGbjgsY6SXdQ,city walk 4k,channel_search
UCuEKZlESh6FVjoLhJx2g0Tg,shopping mall walk,channel_search
UCuFMLAT_O78BhNu2C6f6lzw,bike tour 4k,channel_search
UCuLVZHYvpSLPVXnJn_ZNOkQ,shopping mall walk,channel_search
UCuSyKw2K8Cwq9IpL6nPDpIQ,walking tour 4k,channel_search
UCuVH3CbAmHBfHYjjSGighuw,bike tour 4k,channel_search
UCuZOSGijPZJtHBuJeaXfLYg,shopping mall walk,channel_search
UCuaPQWTUu-Kj5n0JDcm0BTg,bike tour 4k,channel_search
UCug7js7WlYNk8S4QzHv-Mow,bike tour 4k,channel_search
UCujggBjyHT04YLKsNwu58og,bike tour 4k,channel_search
UCum6kyIPfL6qg7wHSFf5mwA,driving tour 4k,channel_search
UCumk5L0gBVdzAQ8OstBGAzA,driving tour 4k,channel_search
UCupm7-D8QsZ01GX3kkbz_Yg,shopping mall walk,channel_search
UCuqZijxg098YgZyze5c6NMw,bike tour 4k,channel_search
UCuvyhe0NU_CzfYDKsdiGB_Q,walking tour 4k,channel_search
UCv0Z5Jdpc-SPa3UtAMNi5pA,bike tour 4k,channel_search
UCv1XOBxTJyxPvYEp-O7q3kw,walking tour 4k,channel_search
UCv2D8pxqc3wkJHGH4-ibYgA,driving tour 4k,channel_search
UCv4_-EfetdA97dMAhJAiHdg,shopping mall walk,channel_search
UCv67Cs7qFprQr79SWLdWnwg,walking tour 4k,channel_search
UCv6x4ZlfJBSQ6Y2bYLbJ4og,walking tour 4k,channel_search
UCv8p6QCCaZYxMIcVz0K55Iw,bike tour 4k,channel_search
UCvABsdrPfHAKiDytIFscVrQ,driving tour 4k,channel_search
UCvCYa7QSe_8nO3d-zDSwHMg,walking tour 4k,channel_search
UCvFBBcfh50nF5IXOsg5OiPQ,driving tour 4k,channel_search
UCvIErI_Q4bPVkARhkv3CMow,bike tour 4k,channel_search
UCvJRKPCy7iHmP0MDwiERD5w,shopping mall walk,channel_search
UCvMcKElA_pHKZWstySFmArQ,bike tour 4k,channel_search
UCvOdeThow304h9eJ-uFslnQ,walking tour 4k,channel_search
UCvOj4urZnGr6rfxA1kzCKOA,walking tour 4k,channel_search
UCvRd4BAAnr8FCB3171E9Otw,driving tour 4k,channel_search
UCvSPojsm0ja4hk7QcrMkWbA,driving tour 4k,channel_search
UCvTlFASlvVcpojcPpKwisiA,driving tour 4k,channel_search
UCvTr0jNqE1zrxMNC4JB3Zyw,city walk 4k,channel_search
UCvUiKGjlRrMbvQDlCD0Xdew,driving tour 4k,channel_search
UCvcFOpZwnaQAf7f4-e3ZXBQ,walking tour 4k,channel_search
UCvcdn4o3l-lyJeyv89yzZaA,walking tour 4k,channel_search
UCvjQ6T4UVrZS0aHNIZWRSSg,walking tour 4k,channel_search
UCvsHg6Oz8uy846L5I1_mIGg,walking tour 4k,channel_search
UCvu2kAXqUZ2oUbcEOTT1uUg,bike tour 4k,channel_search
UCvwkTZorYHJ2inWnxrdnE8g,driving tour 4k,channel_search
UCvxPDeaDkQtdxP4HeUu-HCw,bike tour 4k,channel_search
UCw08ER1S6mrydJSVn81THlA,shopping mall walk,channel_search
UCw6hkQrMKdfM3S_eu7P1XHQ,bike tour 4k,channel_search
UCwFCljLOGV24CBp9PusrzTA,walking tour 4k,channel_search
UCwI-cyRE0k-0CJzOdL9A5Hw,bike tour 4k,channel_search
UCwJx4rdE6s1ll8faVyXZZGQ,driving tour 4k,channel_search
UCwPXin4OZIF82n7hxSq1EeA,shopping mall walk,channel_search
UCwQOiRZBVv8rpven2ovU-Sg,bike tour 4k,channel_search
UCwTNTlqpS7CrhrcG1brzPHg,bike tour 4k,channel_search
UCwXVmb1NfY4qim_vYMbXZ6Q,walking tour 4k,channel_search
UCwYF-5swZcaaJmyGr-wtj5Q,driving tour 4k,channel_search
UCw_5GAgepAnQm0b9GGmoKag,bike tour 4k,channel_search
UCwgeyn-IJDlYAwG9Ytq1AdQ,shopping mall walk,channel_search
UCwiW3gUtsITUS6rjMNHTUtw,driving tour 4k,channel_search
UCwivAqc3tPrvbionZl5SjJQ,shopping mall walk,video_search
UCwm1mDYY2WCaqCKdwDtnWwA,bike tour 4k,channel_search
UCwsYhc9Ks53TWdDjrCgz47g,walking tour 4k,channel_search
UCwsjrSWqxLdcZrd9xVpmxog,shopping mall walk,channel_search
UCwvnxcq_8KNN1gwPpTegozA,shopping mall walk,channel_search
UCwvzvM48V6a1Knw7_w4lWjA,walking tour 4k,channel_search
UCwzE6FRUCBqiuRw5WmXC3vQ,shopping mall walk,channel_search
UCwzqt2tKzT8aCO5GTTLSXug,walking tour 4k,channel_search
UCx0PIbU5GlBirAmYakKKpGA,shopping mall walk,channel_search
UCx1iJ8gcds_waB9m5rv6ukQ,driving tour 4k,channel_search
UCx1qSspDjLl_P1nYVM_unnA,bike tour 4k,channel_search
UCx2EWohT4jgjUpWLAASKjeQ,driving tour 4k,channel_search
UCx3qi3CieaF5aUAiDMckpsQ,driving tour 4k,channel_search
UCx3zg-Y0DzwAsdABLJSqXxw,shopping mall walk,channel_search
UCx6C6fR2ekSTuDmFEoWLb-g,shopping mall walk,channel_search
UCx7fTK7DQ18eqF7_d8yewQg,shopping mall walk,channel_search
UCx8zbeoZmHf8DpS_AJVaF0w,walking tour 4k,channel_search
UCx9AQKO1JOOBnrF6z7zui2A,shopping mall walk,channel_search
UCx9isGw7shA2vfRVyCE--7g,driving tour 4k,channel_search
UCxA3PTJvpj5OOmo0ZFupkGw,shopping mall walk,channel_search
UCxBvrNCdYE_O4GPr4_fb9ng,driving tour 4k,channel_search
UCxDWxVXJ9HCGM6_DyjewShw,walking tour 4k,channel_search
UCxGUKTqFHNhCqMU36GTPexg,bike tour 4k,channel_search
UCxWwHvpi4YDCWLgrVqHxKYQ,bike tour 4k,channel_search
UCxchqUdoR_WVpKDXdC3SqQg,driving tour 4k,channel_search
UCxeTtaSTBDifRYFZ957GCDw,shopping mall walk,channel_search
UCxpuZ2vN2-4dI6iGUGNKhzw,walking tour 4k,channel_search
UCxq7ku-4VQkNq47i-lsEEkw,shopping mall walk,channel_search
UCxtI14_BUP4BGH6hs4eQHTg,bike tour 4k,channel_search
UCxwrIkT2oRXitekmtk6CY7A,driving tour 4k,channel_search
UCxywMT5Hkpxw1oaUb3LJ-XQ,driving tour 4k,channel_search
UCy--Bdt3XaxBOMWQ-Ui0Q3w,shopping mall walk,channel_search
UCy2-AF0WXXhEzerpvyMdtBA,walking tour 4k,channel_search
UCy5G4NTzPAx-7uZu1nqVihQ,driving tour 4k,channel_search
UCy6bA3YSn79UTCt3yLvG9Sg,shopping mall walk,channel_search
UCy7r2wbibOKdTIlnUYZi4xg,bike tour 4k,channel_search
UCyDV_TOlWheaNU0Bti79wKA,shopping mall walk,channel_search
UCyDvoPKybz1-4i2TKtvyRxg,bike tour 4k,channel_search
UCyF8NWWnEIxb_RAg6Sf8Uqw,bike tour 4k,channel_search
UCyNYdkTPaY1X6XjuNSOirkg,shopping mall walk,channel_search
UCyPTVtytEk0rXS3iDtoIL3A,walking tour 4k,channel_search
UCyRhMrBisEXyCsPJsBMTFvQ,shopping mall walk,channel_search
UCyRrnUfQ3rK2-r8lAhpRXpg,driving tour 4k,channel_search
UCyUtXX3Fs3iOT4R588zX2VQ,walking tour 4k,channel_search
UCyWP8aVSPYtcIhiluIdPgyw,shopping mall walk,channel_search
UCyZ083eAr1GahXUk2wmQ1oA,driving tour 4k,channel_search
UCy_vqyNIi97XhoEN2crQs1g,shopping mall walk,video_search
UCydAvRjwcPGeCHWjt7JKxsQ,shopping mall walk,channel_search
UCyhWDNXypMiBIopFyBuEczA,shopping mall walk,channel_search
UCyhwir3fmk5NR4n_GWsa1EQ,bike tour 4k,channel_search
UCyiBVBjxCtZmlcFDM2E_aSg,walking tour 4k,channel_search
UCyirD6mT8LL0RbQh4ijF0RA,driving tour 4k,channel_search
UCylEtmnoYrohXbnRrAl5BpA,shopping mall walk,channel_search
UCyps-v4WNjWDnYRKmZ4BUGw,shopping mall walk,channel_search
UCytIlYnBm5RYrbjZB_qPsZg,shopping mall walk,channel_search
UCyxH4zuniwbpYlOCHdJJAZw,driving tour 4k,channel_search
UCyxl-TF68R4DguI4SnewA9A,shopping mall walk,channel_search
UCz10M3NwjOB-ml6XDkUM6Tw,shopping mall walk,channel_search
UCz5t0fghwJuPSMBWEd0NHSg,shopping mall walk,channel_search
UCz69AqzCpGXeu9SUxUOOErw,shopping mall walk,channel_search
UCz97nRnySp_qFvQXJXLfMOw,bike tour 4k,channel_search
UCzJOUC6Aq9V1FZujAunslrw,shopping mall walk,channel_search
UCzLUFvx0X7TnJn_9HXHty-A,bike tour 4k,channel_search
UCz_TOO_ZYGRfKMEmqWWGzyw,driving tour 4k,channel_search
UCzabmZ-G0TpId3omyQApTEA,walking tour 4k,channel_search
UCzc9j3vJ5qbfK5ErcjkIhNg,driving tour 4k,channel_search
UCzg0ybItP_Rnppg-PiwXwqw,bike tour 4k,channel_search
UCzq1trwYmcT0DEMBxvXV9AQ,driving tour 4k,channel_search
UCzsYYhrRXPJ4_6oYuq4QX8A,driving tour 4k,channel_search
UCzuxXJb33kKh5PwuqEXueLg,shopping mall walk,channel_search
